"","Id","Id.Type","Activity","Agonist","Partial","Antagonist","Invagonist"
"2598","CHEMBL3913855","chemblid",0,NA,NA,NA,NA
"2599","CHEMBL3939872","chemblid",0,NA,NA,NA,NA
"2600","CHEMBL1923513","chemblid",0,NA,NA,NA,NA
"2601","CHEMBL3952699","chemblid",0,NA,NA,NA,NA
"2602","CHEMBL3932408","chemblid",0,NA,NA,NA,NA
"2603","CHEMBL3915269","chemblid",0,NA,NA,NA,NA
"2604","CHEMBL3898794","chemblid",0,NA,NA,NA,NA
"2605","CHEMBL3912375","chemblid",0,NA,NA,NA,NA
"2606","CHEMBL3958451","chemblid",0,NA,NA,NA,NA
"2607","CHEMBL3961108","chemblid",0,NA,NA,NA,NA
"2608","CHEMBL3942528","chemblid",0,NA,NA,NA,NA
"2609","CHEMBL3979436","chemblid",0,NA,NA,NA,NA
"2610","CHEMBL3970499","chemblid",0,NA,NA,NA,NA
"2611","CHEMBL3916727","chemblid",0,NA,NA,NA,NA
"2612","CHEMBL3897527","chemblid",0,NA,NA,NA,NA
"2613","CHEMBL1923607","chemblid",0,NA,NA,NA,NA
"2614","CHEMBL3945310","chemblid",0,NA,NA,NA,NA
"2615","CHEMBL3954394","chemblid",0,NA,NA,NA,NA
"2616","CHEMBL3909498","chemblid",0,NA,NA,NA,NA
"2617","CHEMBL3919021","chemblid",0,NA,NA,NA,NA
"2618","CHEMBL3940705","chemblid",0,NA,NA,NA,NA
"2619","CHEMBL3918009","chemblid",0,NA,NA,NA,NA
"2620","CHEMBL3973513","chemblid",0,NA,NA,NA,NA
"2621","CHEMBL3908583","chemblid",0,NA,NA,NA,NA
"2622","CHEMBL3891657","chemblid",0,NA,NA,NA,NA
"2623","CHEMBL3984464","chemblid",0,NA,NA,NA,NA
"2624","CHEMBL3984338","chemblid",0,NA,NA,NA,NA
"2625","CHEMBL3907031","chemblid",0,NA,NA,NA,NA
"2626","CHEMBL3926231","chemblid",0,NA,NA,NA,NA
"2627","CHEMBL3976941","chemblid",0,NA,NA,NA,NA
"2628","CHEMBL3978864","chemblid",0,NA,NA,NA,NA
"2629","CHEMBL3918512","chemblid",0,NA,NA,NA,NA
"2630","CHEMBL3921227","chemblid",0,NA,NA,NA,NA
"2631","CHEMBL3917416","chemblid",0,NA,NA,NA,NA
"2632","CHEMBL3920156","chemblid",0,NA,NA,NA,NA
"2633","CHEMBL3937314","chemblid",0,NA,NA,NA,NA
"2634","CHEMBL3966625","chemblid",0,NA,NA,NA,NA
"2635","CHEMBL3969191","chemblid",0,NA,NA,NA,NA
"2636","CHEMBL3930400","chemblid",0,NA,NA,NA,NA
"2637","CHEMBL3920479","chemblid",0,NA,NA,NA,NA
"2638","CHEMBL3897478","chemblid",0,NA,NA,NA,NA
"2639","CHEMBL3970856","chemblid",0,NA,NA,NA,NA
"2640","CHEMBL3974362","chemblid",0,NA,NA,NA,NA
"2641","CHEMBL3902597","chemblid",0,NA,NA,NA,NA
"2642","CHEMBL3942642","chemblid",0,NA,NA,NA,NA
"2643","CHEMBL3890602","chemblid",0,NA,NA,NA,NA
"2644","CHEMBL3920816","chemblid",0,NA,NA,NA,NA
"2645","CHEMBL3960463","chemblid",0,NA,NA,NA,NA
"2646","CHEMBL3909702","chemblid",0,NA,NA,NA,NA
"2647","CHEMBL3951476","chemblid",0,NA,NA,NA,NA
"2648","CHEMBL3900284","chemblid",0,NA,NA,NA,NA
"2649","CHEMBL3912034","chemblid",0,NA,NA,NA,NA
"2650","CHEMBL3921499","chemblid",0,NA,NA,NA,NA
"2651","CHEMBL3919224","chemblid",0,NA,NA,NA,NA
"2652","CHEMBL3953467","chemblid",0,NA,NA,NA,NA
"2653","CHEMBL3930882","chemblid",0,NA,NA,NA,NA
"2654","CHEMBL3896306","chemblid",0,NA,NA,NA,NA
"2655","CHEMBL1923506","chemblid",0,NA,NA,NA,NA
"2656","CHEMBL3979606","chemblid",0,NA,NA,NA,NA
"2657","CHEMBL3902804","chemblid",0,NA,NA,NA,NA
"2658","CHEMBL1923638","chemblid",0,NA,NA,NA,NA
"2659","CHEMBL3929656","chemblid",0,NA,NA,NA,NA
"2660","CHEMBL3918022","chemblid",0,NA,NA,NA,NA
"2661","CHEMBL3908264","chemblid",0,NA,NA,NA,NA
"2662","CHEMBL3953033","chemblid",0,NA,NA,NA,NA
"2663","CHEMBL1923507","chemblid",0,NA,NA,NA,NA
"2664","CHEMBL3957703","chemblid",0,NA,NA,NA,NA
"2665","CHEMBL3922905","chemblid",0,NA,NA,NA,NA
"2666","CHEMBL3932189","chemblid",0,NA,NA,NA,NA
"2667","CHEMBL3940653","chemblid",0,NA,NA,NA,NA
"2668","CHEMBL3287216","chemblid",0,NA,NA,NA,NA
"2669","CHEMBL2426687","chemblid",0,NA,NA,NA,NA
"2670","CHEMBL3287218","chemblid",0,NA,NA,NA,NA
"2671","CHEMBL2048818","chemblid",0,NA,NA,NA,NA
"2672","CHEMBL3979468","chemblid",0,NA,NA,NA,NA
"2673","CHEMBL3968175","chemblid",0,NA,NA,NA,NA
"2674","CHEMBL3925885","chemblid",0,NA,NA,NA,NA
"2675","CHEMBL3936664","chemblid",0,NA,NA,NA,NA
"2676","CHEMBL3917385","chemblid",0,NA,NA,NA,NA
"2677","CHEMBL3955179","chemblid",0,NA,NA,NA,NA
"2678","CHEMBL3934184","chemblid",0,NA,NA,NA,NA
"2679","CHEMBL3913052","chemblid",0,NA,NA,NA,NA
"2680","CHEMBL3942610","chemblid",0,NA,NA,NA,NA
"2681","CHEMBL3923918","chemblid",0,NA,NA,NA,NA
"2682","CHEMBL3940928","chemblid",0,NA,NA,NA,NA
"2683","CHEMBL3913981","chemblid",0,NA,NA,NA,NA
"2684","CHEMBL3942846","chemblid",0,NA,NA,NA,NA
"2685","CHEMBL3981843","chemblid",0,NA,NA,NA,NA
"2686","CHEMBL3970190","chemblid",0,NA,NA,NA,NA
"2687","CHEMBL3910300","chemblid",0,NA,NA,NA,NA
"2688","CHEMBL3974701","chemblid",0,NA,NA,NA,NA
"2689","CHEMBL3923109","chemblid",0,NA,NA,NA,NA
"2690","CHEMBL1923608","chemblid",0,NA,NA,NA,NA
"2691","CHEMBL3645257","chemblid",1,0,0,1,0
"2692","CHEMBL3975975","chemblid",0,NA,NA,NA,NA
"2693","CHEMBL3903118","chemblid",0,NA,NA,NA,NA
"2694","CHEMBL3981238","chemblid",0,NA,NA,NA,NA
"2695","CHEMBL3961157","chemblid",0,NA,NA,NA,NA
"2696","CHEMBL3965516","chemblid",0,NA,NA,NA,NA
"2697","CHEMBL3945280","chemblid",0,NA,NA,NA,NA
"2698","CHEMBL3910661","chemblid",0,NA,NA,NA,NA
"2699","CHEMBL3955632","chemblid",0,NA,NA,NA,NA
"2700","CHEMBL3893850","chemblid",0,NA,NA,NA,NA
"2701","CHEMBL3978207","chemblid",0,NA,NA,NA,NA
"2702","CHEMBL1923643","chemblid",0,NA,NA,NA,NA
"2703","CHEMBL3977037","chemblid",0,NA,NA,NA,NA
"2704","CHEMBL3948268","chemblid",0,NA,NA,NA,NA
"2705","CHEMBL3931856","chemblid",0,NA,NA,NA,NA
"2706","CHEMBL3934561","chemblid",0,NA,NA,NA,NA
"2707","CHEMBL3933573","chemblid",0,NA,NA,NA,NA
"2708","CHEMBL1923511","chemblid",0,NA,NA,NA,NA
"2709","CHEMBL3937924","chemblid",0,NA,NA,NA,NA
"2710","CHEMBL3923324","chemblid",0,NA,NA,NA,NA
"2711","CHEMBL2048812","chemblid",0,NA,NA,NA,NA
"2712","CHEMBL2048810","chemblid",0,NA,NA,NA,NA
"2713","CHEMBL1923612","chemblid",0,NA,NA,NA,NA
"2714","CHEMBL3939196","chemblid",0,NA,NA,NA,NA
"2715","CHEMBL3920711","chemblid",0,NA,NA,NA,NA
"2716","CHEMBL3949653","chemblid",0,NA,NA,NA,NA
"2717","CHEMBL3890296","chemblid",0,NA,NA,NA,NA
"2718","CHEMBL3934901","chemblid",0,NA,NA,NA,NA
"2719","CHEMBL3891793","chemblid",0,NA,NA,NA,NA
"2720","CHEMBL2206397","chemblid",0,NA,NA,NA,NA
"2721","CHEMBL3925047","chemblid",0,NA,NA,NA,NA
"2722","CHEMBL3956507","chemblid",0,NA,NA,NA,NA
"2723","CHEMBL3943228","chemblid",0,NA,NA,NA,NA
"2724","CHEMBL3893788","chemblid",0,NA,NA,NA,NA
"2725","CHEMBL1923509","chemblid",0,NA,NA,NA,NA
"2726","CHEMBL3983985","chemblid",0,NA,NA,NA,NA
"2727","CHEMBL3934854","chemblid",0,NA,NA,NA,NA
"2728","CHEMBL3981446","chemblid",0,NA,NA,NA,NA
"2729","CHEMBL3961696","chemblid",0,NA,NA,NA,NA
"2730","CHEMBL3924192","chemblid",0,NA,NA,NA,NA
"2731","CHEMBL3951362","chemblid",0,NA,NA,NA,NA
"2732","CHEMBL3907891","chemblid",0,NA,NA,NA,NA
"2733","CHEMBL1923633","chemblid",0,NA,NA,NA,NA
"2734","CHEMBL3902856","chemblid",0,NA,NA,NA,NA
"2735","CHEMBL3955064","chemblid",0,NA,NA,NA,NA
"2736","CHEMBL3914467","chemblid",0,NA,NA,NA,NA
"2737","CHEMBL3966719","chemblid",0,NA,NA,NA,NA
"2738","CHEMBL3980873","chemblid",0,NA,NA,NA,NA
"2739","CHEMBL3942554","chemblid",0,NA,NA,NA,NA
"2740","CHEMBL3910288","chemblid",0,NA,NA,NA,NA
"2741","CHEMBL3921493","chemblid",0,NA,NA,NA,NA
"2742","CHEMBL3939993","chemblid",0,NA,NA,NA,NA
"2743","CHEMBL3937545","chemblid",0,NA,NA,NA,NA
"2744","CHEMBL3977166","chemblid",0,NA,NA,NA,NA
"2745","CHEMBL3948571","chemblid",0,NA,NA,NA,NA
"2746","CHEMBL3970491","chemblid",0,NA,NA,NA,NA
"2747","CHEMBL3946007","chemblid",0,NA,NA,NA,NA
"2748","CHEMBL3942543","chemblid",0,NA,NA,NA,NA
"2749","CHEMBL3938132","chemblid",0,NA,NA,NA,NA
"2750","CHEMBL3948746","chemblid",0,NA,NA,NA,NA
"2751","CHEMBL1923642","chemblid",0,NA,NA,NA,NA
"2752","CHEMBL3896536","chemblid",0,NA,NA,NA,NA
"2753","CHEMBL3984892","chemblid",0,NA,NA,NA,NA
"2754","CHEMBL3959917","chemblid",0,NA,NA,NA,NA
"2755","CHEMBL3965338","chemblid",0,NA,NA,NA,NA
"2756","CHEMBL3921750","chemblid",0,NA,NA,NA,NA
"2757","CHEMBL1923626","chemblid",0,NA,NA,NA,NA
"2758","CHEMBL3891381","chemblid",0,NA,NA,NA,NA
"2759","CHEMBL3950904","chemblid",0,NA,NA,NA,NA
"2760","CHEMBL3934093","chemblid",0,NA,NA,NA,NA
"2761","CHEMBL1923617","chemblid",0,NA,NA,NA,NA
"2762","CHEMBL3907497","chemblid",0,NA,NA,NA,NA
"2763","CHEMBL3967783","chemblid",0,NA,NA,NA,NA
"2764","CHEMBL3893048","chemblid",0,NA,NA,NA,NA
"2765","CHEMBL3943086","chemblid",0,NA,NA,NA,NA
"2766","CHEMBL3923633","chemblid",0,NA,NA,NA,NA
"2767","CHEMBL3908156","chemblid",0,NA,NA,NA,NA
"2768","CHEMBL3986375","chemblid",0,NA,NA,NA,NA
"2769","CHEMBL3899006","chemblid",0,NA,NA,NA,NA
"2770","CHEMBL3946954","chemblid",0,NA,NA,NA,NA
"2771","CHEMBL3971845","chemblid",0,NA,NA,NA,NA
"2772","CHEMBL3287213","chemblid",0,NA,NA,NA,NA
"2773","CHEMBL1923514","chemblid",0,NA,NA,NA,NA
"2774","CHEMBL394054","chemblid",0,0,0,0,0
"2775","CHEMBL392191","chemblid",0,NA,NA,NA,NA
"2776","CHEMBL393692","chemblid",0,0,0,0,0
"2777","CHEMBL428383","chemblid",0,NA,NA,NA,NA
"2778","CHEMBL2113323","chemblid",0,NA,NA,NA,NA
"2779","CHEMBL375859","chemblid",0,NA,NA,NA,NA
"2780","CHEMBL385803","chemblid",0,NA,NA,NA,NA
"2781","CHEMBL222622","chemblid",0,NA,NA,NA,NA
"2782","CHEMBL374643","chemblid",0,NA,NA,NA,NA
"2783","CHEMBL399650","chemblid",0,NA,NA,NA,NA
"2784","CHEMBL266964","chemblid",0,NA,NA,NA,NA
"2785","CHEMBL401084","chemblid",0,NA,NA,NA,NA
"2786","CHEMBL392592","chemblid",0,NA,NA,NA,NA
"2787","CHEMBL253126","chemblid",0,NA,NA,NA,NA
"2788","CHEMBL249660","chemblid",0,0,0,0,0
"2789","CHEMBL428314","chemblid",0,NA,NA,NA,NA
"2790","CHEMBL249640","chemblid",0,0,0,0,0
"2791","CHEMBL415134","chemblid",0,0,0,0,0
"2792","CHEMBL401467","chemblid",0,NA,NA,NA,NA
"2793","CHEMBL399446","chemblid",0,NA,NA,NA,NA
"2794","CHEMBL400879","chemblid",0,NA,NA,NA,NA
"2795","CHEMBL249662","chemblid",0,0,0,0,0
"2796","CHEMBL397109","chemblid",0,NA,NA,NA,NA
"2797","CHEMBL2113318","chemblid",0,NA,NA,NA,NA
"2798","CHEMBL436849","chemblid",0,NA,NA,NA,NA
"2799","CHEMBL249638","chemblid",0,NA,NA,NA,NA
"2800","CHEMBL249639","chemblid",0,NA,NA,NA,NA
"2801","CHEMBL251640","chemblid",0,NA,NA,NA,NA
"2802","CHEMBL250974","chemblid",0,NA,NA,NA,NA
"2803","CHEMBL374655","chemblid",0,NA,NA,NA,NA
"2804","CHEMBL415135","chemblid",0,NA,NA,NA,NA
"2805","CHEMBL400174","chemblid",0,NA,NA,NA,NA
"2806","CHEMBL401260","chemblid",0,0,0,0,0
"2807","CHEMBL414929","chemblid",0,NA,NA,NA,NA
"2808","CHEMBL415136","chemblid",0,0,0,0,0
"2809","CHEMBL3394193","chemblid",0,0,0,0,0
"2810","CHEMBL3394206","chemblid",0,NA,NA,NA,NA
"2811","CHEMBL397593","chemblid",0,NA,NA,NA,NA
"2812","CHEMBL2113319","chemblid",0,NA,NA,NA,NA
"2813","CHEMBL386218","chemblid",0,NA,NA,NA,NA
"2814","CHEMBL240599","chemblid",0,0,0,0,0
"2815","CHEMBL398607","chemblid",0,0,0,0,0
"2816","CHEMBL241776","chemblid",0,NA,NA,NA,NA
"2817","CHEMBL241664","chemblid",0,NA,NA,NA,NA
"2818","CHEMBL400814","chemblid",0,NA,NA,NA,NA
"2819","CHEMBL2113320","chemblid",0,0,0,0,0
"2820","CHEMBL401259","chemblid",0,NA,NA,NA,NA
"2821","CHEMBL249659","chemblid",0,0,0,0,0
"2822","CHEMBL239007","chemblid",0,0,0,0,0
"2823","CHEMBL392902","chemblid",0,0,0,0,0
"2824","CHEMBL413608","chemblid",0,NA,NA,NA,NA
"2825","CHEMBL266961","chemblid",0,NA,NA,NA,NA
"2826","CHEMBL401468","chemblid",0,NA,NA,NA,NA
"2827","CHEMBL396681","chemblid",0,NA,NA,NA,NA
"2828","CHEMBL393693","chemblid",0,NA,NA,NA,NA
"2829","CHEMBL400175","chemblid",0,NA,NA,NA,NA
"2830","CHEMBL250807","chemblid",0,NA,NA,NA,NA
"2831","CHEMBL393565","chemblid",0,0,0,0,0
"2832","CHEMBL3394205","chemblid",0,0,0,0,0
"2833","CHEMBL392593","chemblid",0,NA,NA,NA,NA
"2834","CHEMBL267197","chemblid",0,NA,NA,NA,NA
"2835","CHEMBL399653","chemblid",0,0,0,0,0
"2836","CHEMBL399648","chemblid",0,NA,NA,NA,NA
"2837","CHEMBL240179","chemblid",0,0,0,0,0
"2838","CHEMBL396682","chemblid",0,0,0,0,0
"2839","CHEMBL400381","chemblid",0,NA,NA,NA,NA
"2840","CHEMBL399649","chemblid",0,0,0,0,0
"2841","CHEMBL414930","chemblid",0,NA,NA,NA,NA
"2842","CHEMBL441567","chemblid",0,0,0,0,0
"2843","CHEMBL3394200","chemblid",0,NA,NA,NA,NA
"2844","CHEMBL3394203","chemblid",0,NA,NA,NA,NA
"2845","CHEMBL399448","chemblid",0,NA,NA,NA,NA
"2846","CHEMBL392805","chemblid",0,NA,NA,NA,NA
"2847","CHEMBL399447","chemblid",0,NA,NA,NA,NA
"2848","CHEMBL3394202","chemblid",0,NA,NA,NA,NA
"2849","CHEMBL3394201","chemblid",0,NA,NA,NA,NA
"2850","CHEMBL3394195","chemblid",0,NA,NA,NA,NA
"2851","CHEMBL3287217","chemblid",0,NA,NA,NA,NA
"2852","CHEMBL3394199","chemblid",0,NA,NA,NA,NA
"2853","CHEMBL3394197","chemblid",0,0,0,0,0
"2854","CHEMBL222518","chemblid",0,NA,NA,NA,NA
"2855","CHEMBL3581030","chemblid",0,NA,NA,NA,NA
"2856","CHEMBL3394204","chemblid",0,NA,NA,NA,NA
"2857","CHEMBL393570","chemblid",0,NA,NA,NA,NA
"2858","CHEMBL429799","chemblid",0,NA,NA,NA,NA
"2859","CHEMBL392268","chemblid",0,NA,NA,NA,NA
"2860","CHEMBL392522","chemblid",0,NA,NA,NA,NA
"2861","CHEMBL237717","chemblid",0,NA,NA,NA,NA
"2862","CHEMBL391510","chemblid",0,NA,NA,NA,NA
"2863","CHEMBL497746","chemblid",0,NA,NA,NA,NA
"2864","CHEMBL186623","chemblid",0,0,0,0,0
"2865","CHEMBL325062","chemblid",0,NA,NA,NA,NA
"2866","CHEMBL3287216","chemblid",0,NA,NA,NA,NA
"2867","CHEMBL113313","chemblid",0,NA,NA,NA,NA
"2868","CHEMBL2426689","chemblid",0,NA,NA,NA,NA
"2869","CHEMBL2426686","chemblid",0,NA,NA,NA,NA
"2870","CHEMBL1923609","chemblid",0,NA,NA,NA,NA
"2871","CHEMBL489818","chemblid",0,NA,NA,NA,NA
"2872","CHEMBL489819","chemblid",0,NA,NA,NA,NA
"2873","CHEMBL482420","chemblid",0,NA,NA,NA,NA
"2874","CHEMBL2048815","chemblid",0,NA,NA,NA,NA
"2875","CHEMBL404227","chemblid",0,NA,NA,NA,NA
"2876","CHEMBL491044","chemblid",0,NA,NA,NA,NA
"2877","CHEMBL188586","chemblid",0,NA,NA,NA,NA
"2878","CHEMBL188351","chemblid",0,0,0,0,0
"2879","CHEMBL189126","chemblid",0,0,0,0,0
"2880","CHEMBL189560","chemblid",0,0,0,0,0
"2881","CHEMBL362303","chemblid",0,NA,NA,NA,NA
"2882","CHEMBL404336","chemblid",0,NA,NA,NA,NA
"2883","CHEMBL185876","chemblid",0,NA,NA,NA,NA
"2884","CHEMBL270876","chemblid",0,NA,NA,NA,NA
"2885","CHEMBL402808","chemblid",0,NA,NA,NA,NA
"2886","CHEMBL271082","chemblid",0,NA,NA,NA,NA
"2887","CHEMBL237933","chemblid",0,NA,NA,NA,NA
"2888","CHEMBL362873","chemblid",0,0,0,0,0
"2889","CHEMBL308716","chemblid",0,NA,NA,NA,NA
"2890","CHEMBL237302","chemblid",0,NA,NA,NA,NA
"2891","CHEMBL235793","chemblid",0,NA,NA,NA,NA
"2892","CHEMBL238228","chemblid",0,NA,NA,NA,NA
"2893","CHEMBL236038","chemblid",0,NA,NA,NA,NA
"2894","CHEMBL271876","chemblid",0,NA,NA,NA,NA
"2895","CHEMBL399625","chemblid",0,NA,NA,NA,NA
"2896","CHEMBL1957001","chemblid",0,NA,NA,NA,NA
"2897","CHEMBL1957003","chemblid",0,NA,NA,NA,NA
"2898","CHEMBL185887","chemblid",0,NA,NA,NA,NA
"2899","CHEMBL186535","chemblid",0,0,0,0,0
"2900","CHEMBL186045","chemblid",0,NA,NA,NA,NA
"2901","CHEMBL111026","chemblid",0,NA,NA,NA,NA
"2902","CHEMBL393576","chemblid",0,NA,NA,NA,NA
"2903","CHEMBL402086","chemblid",0,NA,NA,NA,NA
"2904","CHEMBL391428","chemblid",0,NA,NA,NA,NA
"2905","CHEMBL1956991","chemblid",0,NA,NA,NA,NA
"2906","CHEMBL1957000","chemblid",0,NA,NA,NA,NA
"2907","CHEMBL427860","chemblid",0,NA,NA,NA,NA
"2908","CHEMBL1956992","chemblid",0,NA,NA,NA,NA
"2909","CHEMBL1956994","chemblid",0,NA,NA,NA,NA
"2910","CHEMBL1957005","chemblid",0,NA,NA,NA,NA
"2911","CHEMBL1957008","chemblid",0,NA,NA,NA,NA
"2912","CHEMBL2426688","chemblid",0,NA,NA,NA,NA
"2913","CHEMBL393321","chemblid",0,NA,NA,NA,NA
"2914","CHEMBL236311","chemblid",0,NA,NA,NA,NA
"2915","CHEMBL237507","chemblid",0,NA,NA,NA,NA
"2916","CHEMBL237060","chemblid",0,NA,NA,NA,NA
"2917","CHEMBL236858","chemblid",0,NA,NA,NA,NA
"2918","CHEMBL237059","chemblid",0,NA,NA,NA,NA
"2919","CHEMBL235011","chemblid",0,NA,NA,NA,NA
"2920","CHEMBL236513","chemblid",0,NA,NA,NA,NA
"2921","CHEMBL3798645","chemblid",0,NA,NA,NA,NA
"2922","CHEMBL3798056","chemblid",0,NA,NA,NA,NA
"2923","CHEMBL3800172","chemblid",0,NA,NA,NA,NA
"2924","CHEMBL3798559","chemblid",0,NA,NA,NA,NA
"2925","CHEMBL3800298","chemblid",0,NA,NA,NA,NA
"2926","CHEMBL187212","chemblid",0,0,0,0,0
"2927","CHEMBL2170694","chemblid",0,NA,NA,NA,NA
"2928","CHEMBL2170693","chemblid",0,NA,NA,NA,NA
"2929","CHEMBL489401","chemblid",0,NA,NA,NA,NA
"2930","CHEMBL521612","chemblid",0,NA,NA,NA,NA
"2931","CHEMBL3394201","chemblid",0,NA,NA,NA,NA
"2932","CHEMBL3394198","chemblid",0,NA,NA,NA,NA
"2933","CHEMBL3394195","chemblid",0,NA,NA,NA,NA
"2934","CHEMBL3394206","chemblid",0,NA,NA,NA,NA
"2935","CHEMBL270851","chemblid",0,NA,NA,NA,NA
"2936","CHEMBL235446","chemblid",0,NA,NA,NA,NA
"2937","CHEMBL237932","chemblid",0,NA,NA,NA,NA
"2938","CHEMBL392076","chemblid",0,NA,NA,NA,NA
"2939","CHEMBL391429","chemblid",0,NA,NA,NA,NA
"2940","CHEMBL237058","chemblid",0,NA,NA,NA,NA
"2941","CHEMBL394130","chemblid",0,NA,NA,NA,NA
"2942","CHEMBL235135","chemblid",0,NA,NA,NA,NA
"2943","CHEMBL2164494","chemblid",0,NA,NA,NA,NA
"2944","CHEMBL2426673","chemblid",0,NA,NA,NA,NA
"2945","CHEMBL186647","chemblid",0,NA,NA,NA,NA
"2946","CHEMBL410060","chemblid",0,NA,NA,NA,NA
"2947","CHEMBL270666","chemblid",0,NA,NA,NA,NA
"2948","CHEMBL404545","chemblid",0,NA,NA,NA,NA
"2949","CHEMBL402808","chemblid",0,NA,NA,NA,NA
"2950","CHEMBL300651","chemblid",0,NA,NA,NA,NA
"2951","CHEMBL1956995","chemblid",0,NA,NA,NA,NA
"2952","CHEMBL1956998","chemblid",0,NA,NA,NA,NA
"2953","CHEMBL186321","chemblid",0,0,0,0,0
"2954","CHEMBL435299","chemblid",0,0,0,0,0
"2955","CHEMBL1956990","chemblid",0,NA,NA,NA,NA
"2956","CHEMBL1956999","chemblid",0,NA,NA,NA,NA
"2957","CHEMBL266647","chemblid",0,NA,NA,NA,NA
"2958","CHEMBL2048814","chemblid",0,NA,NA,NA,NA
"2959","CHEMBL2048818","chemblid",0,NA,NA,NA,NA
"2960","CHEMBL2048820","chemblid",0,NA,NA,NA,NA
"2961","CHEMBL3797857","chemblid",0,NA,NA,NA,NA
"2962","CHEMBL186595","chemblid",0,0,0,0,0
"2963","CHEMBL185912","chemblid",0,0,0,0,0
"2964","CHEMBL361503","chemblid",0,0,0,0,0
"2965","CHEMBL362777","chemblid",0,0,0,0,0
"2966","CHEMBL109980","chemblid",0,NA,NA,NA,NA
"2967","CHEMBL272085","chemblid",0,NA,NA,NA,NA
"2968","CHEMBL256236","chemblid",0,NA,NA,NA,NA
"2969","CHEMBL271082","chemblid",0,NA,NA,NA,NA
"2970","CHEMBL404336","chemblid",0,NA,NA,NA,NA
"2971","CHEMBL2164826","chemblid",0,NA,NA,NA,NA
"2972","CHEMBL3960463","chemblid",0,NA,NA,NA,NA
"2973","CHEMBL3915269","chemblid",0,NA,NA,NA,NA
"2974","CHEMBL3934093","chemblid",0,NA,NA,NA,NA
"2975","CHEMBL3905987","chemblid",0,NA,NA,NA,NA
"2976","CHEMBL3287217","chemblid",0,NA,NA,NA,NA
"2977","CHEMBL186533","chemblid",0,0,0,0,0
"2978","CHEMBL188199","chemblid",0,0,0,0,0
"2979","CHEMBL186879","chemblid",0,0,0,0,0
"2980","CHEMBL189233","chemblid",0,0,0,0,0
"2981","CHEMBL363467","chemblid",0,NA,NA,NA,NA
"2982","CHEMBL3394194","chemblid",0,NA,NA,NA,NA
"2983","CHEMBL3394193","chemblid",0,NA,NA,NA,NA
"2984","CHEMBL188173","chemblid",0,NA,NA,NA,NA
"2985","CHEMBL3955179","chemblid",0,NA,NA,NA,NA
"2986","CHEMBL3976683","chemblid",0,NA,NA,NA,NA
"2987","CHEMBL3939431","chemblid",0,NA,NA,NA,NA
"2988","CHEMBL3936664","chemblid",0,NA,NA,NA,NA
"2989","CHEMBL1765654","chemblid",0,NA,NA,NA,NA
"2990","CHEMBL186222","chemblid",0,0,0,0,0
"2991","CHEMBL1956987","chemblid",0,NA,NA,NA,NA
"2992","CHEMBL489370","chemblid",0,NA,NA,NA,NA
"2993","CHEMBL235012","chemblid",0,NA,NA,NA,NA
"2994","CHEMBL391088","chemblid",0,NA,NA,NA,NA
"2995","CHEMBL188582","chemblid",0,NA,NA,NA,NA
"2996","CHEMBL2048820","chemblid",0,NA,NA,NA,NA
"2997","CHEMBL189561","chemblid",0,NA,NA,NA,NA
"2998","CHEMBL365489","chemblid",0,NA,NA,NA,NA
"2999","CHEMBL186445","chemblid",0,0,0,0,0
"3000","CHEMBL188839","chemblid",0,NA,NA,NA,NA
"3001","CHEMBL184196","chemblid",0,0,0,0,0
"3002","CHEMBL1956997","chemblid",0,NA,NA,NA,NA
"3003","CHEMBL438154","chemblid",0,NA,NA,NA,NA
"3004","CHEMBL392077","chemblid",0,NA,NA,NA,NA
"3005","CHEMBL256235","chemblid",0,NA,NA,NA,NA
"3006","CHEMBL1923617","chemblid",0,NA,NA,NA,NA
"3007","CHEMBL331801","chemblid",0,NA,NA,NA,NA
"3008","CHEMBL594828","chemblid",0,NA,NA,NA,NA
"3009","CHEMBL1957007","chemblid",0,NA,NA,NA,NA
"3010","CHEMBL2048809","chemblid",0,NA,NA,NA,NA
"3011","CHEMBL2048812","chemblid",0,NA,NA,NA,NA
"3012","CHEMBL2048813","chemblid",0,NA,NA,NA,NA
"3013","CHEMBL2048824","chemblid",0,NA,NA,NA,NA
"3014","CHEMBL2048819","chemblid",0,NA,NA,NA,NA
"3015","CHEMBL519322","chemblid",0,NA,NA,NA,NA
"3016","CHEMBL2170779","chemblid",0,NA,NA,NA,NA
"3017","CHEMBL2170781","chemblid",0,NA,NA,NA,NA
"3018","CHEMBL3358450","chemblid",0,NA,NA,NA,NA
"3019","CHEMBL3287216","chemblid",0,NA,NA,NA,NA
"3020","CHEMBL2048807","chemblid",0,NA,NA,NA,NA
"3021","CHEMBL3287214","chemblid",0,NA,NA,NA,NA
"3022","CHEMBL236857","chemblid",0,NA,NA,NA,NA
"3023","CHEMBL237927","chemblid",0,NA,NA,NA,NA
"3024","CHEMBL3394199","chemblid",0,NA,NA,NA,NA
"3025","CHEMBL3394196","chemblid",0,NA,NA,NA,NA
"3026","CHEMBL3799776","chemblid",0,NA,NA,NA,NA
"3027","CHEMBL3799567","chemblid",0,NA,NA,NA,NA
"3028","CHEMBL3799671","chemblid",0,NA,NA,NA,NA
"3029","CHEMBL3800383","chemblid",0,NA,NA,NA,NA
"3030","CHEMBL3913855","chemblid",0,NA,NA,NA,NA
