"","Id","Id.Type","Standard.Value"
"704","CHEMBL18872","chemblid",62.9
"705","CHEMBL2163437","chemblid",10000
"706","CHEMBL2163484","chemblid",15700
"707","CHEMBL437713","chemblid",0.71
"708","CHEMBL1079622","chemblid",37.2
"709","CHEMBL323026","chemblid",1600
"710","CHEMBL203843","chemblid",160
"711","CHEMBL206399","chemblid",11
"712","CHEMBL506986","chemblid",36
"713","CHEMBL363896","chemblid",319
"714","CHEMBL206091","chemblid",300
"715","CHEMBL476471","chemblid",889000
"716","CHEMBL509512","chemblid",2e+06
"717","CHEMBL506986","chemblid",32
"718","CHEMBL506986","chemblid",1000
"719","CHEMBL506986","chemblid",60
"720","CHEMBL506986","chemblid",1000
"721","CHEMBL506986","chemblid",1000
"722","CHEMBL506986","chemblid",61
"723","CHEMBL1078533","chemblid",1715
"724","CHEMBL1081212","chemblid",26
"725","CHEMBL1079623","chemblid",33.7
"726","CHEMBL1082190","chemblid",123
"727","CHEMBL363021","chemblid",103
"728","CHEMBL504856","chemblid",2e+06
"729","CHEMBL1079302","chemblid",429
"730","CHEMBL1078114","chemblid",1649
"731","CHEMBL1078699","chemblid",161
"732","CHEMBL449590","chemblid",260
"733","CHEMBL3645262","chemblid",8.6
"734","CHEMBL499371","chemblid",990
"735","CHEMBL2069411","chemblid",200
"736","CHEMBL525751","chemblid",39.6
"737","CHEMBL3586028","chemblid",47
"738","CHEMBL509976","chemblid",1000
"739","CHEMBL509976","chemblid",28
"740","CHEMBL3319399","chemblid",0.57
"741","CHEMBL2011836","chemblid",313
"742","CHEMBL2011826","chemblid",1
"743","CHEMBL2011824","chemblid",79
"744","CHEMBL2011818","chemblid",7
"745","CHEMBL2011816","chemblid",8
"746","CHEMBL203373","chemblid",9.8
"747","CHEMBL2011887","chemblid",50
"748","CHEMBL2011829","chemblid",196
"749","CHEMBL2011828","chemblid",12
"750","CHEMBL2011825","chemblid",0.2
"751","CHEMBL185028","chemblid",162
"752","CHEMBL3218648","chemblid",16
"753","CHEMBL365294","chemblid",32
"754","CHEMBL3319224","chemblid",0.69
"755","CHEMBL3319219","chemblid",0.33
"756","CHEMBL3645257","chemblid",2
"757","CHEMBL3799776","chemblid",2
"758","CHEMBL185399","chemblid",102
"759","CHEMBL2310886","chemblid",1020
"760","CHEMBL1080927","chemblid",17.7
"761","CHEMBL321403","chemblid",1300
"762","CHEMBL1082723","chemblid",30000
"763","CHEMBL377305","chemblid",151
"764","CHEMBL205794","chemblid",61
"765","CHEMBL204776","chemblid",NA
"766","CHEMBL363995","chemblid",8
"767","CHEMBL178266","chemblid",1700
"768","CHEMBL181584","chemblid",350
"769","CHEMBL178610","chemblid",6
"770","CHEMBL276137","chemblid",535
"771","CHEMBL360227","chemblid",2.1
"772","CHEMBL3586030","chemblid",5.4
"773","CHEMBL13817","chemblid",0.63
"774","CHEMBL382375","chemblid",6.3
"775","CHEMBL205833","chemblid",3350
"776","CHEMBL202642","chemblid",320
"777","CHEMBL203782","chemblid",86
"778","CHEMBL205470","chemblid",10
"779","CHEMBL425594","chemblid",7.2
"780","CHEMBL535353","chemblid",1400
"781","CHEMBL363930","chemblid",56
"782","CHEMBL281147","chemblid",337
"783","CHEMBL3593634","chemblid",NA
"784","CHEMBL3593635","chemblid",0.42
"785","CHEMBL374757","chemblid",140
"786","CHEMBL223725","chemblid",11
"787","CHEMBL373393","chemblid",300
"788","CHEMBL375408","chemblid",80
"789","CHEMBL373392","chemblid",55
"790","CHEMBL3586032","chemblid",31
"791","CHEMBL373772","chemblid",500
"792","CHEMBL3581046","chemblid",2115
"793","CHEMBL266199","chemblid",420
"794","CHEMBL223586","chemblid",1000
"795","CHEMBL181350","chemblid",16
"796","CHEMBL183123","chemblid",2700
"797","CHEMBL223726","chemblid",125
"798","CHEMBL374919","chemblid",220
"799","CHEMBL375161","chemblid",1000
"800","CHEMBL108335","chemblid",NA
"801","CHEMBL184258","chemblid",115
"802","CHEMBL1081649","chemblid",640
"803","CHEMBL2163472","chemblid",8530
"804","CHEMBL105462","chemblid",6.08
"805","CHEMBL399446","chemblid",108
"806","CHEMBL249662","chemblid",700
"807","CHEMBL402811","chemblid",NA
"808","CHEMBL205995","chemblid",57
"809","CHEMBL206687","chemblid",211
"810","CHEMBL374655","chemblid",600
"811","CHEMBL375859","chemblid",275
"812","CHEMBL266961","chemblid",96
"813","CHEMBL403682","chemblid",140
"814","CHEMBL2310889","chemblid",5000
"815","CHEMBL3581040","chemblid",4
"816","CHEMBL2048822","chemblid",90
"817","CHEMBL2048824","chemblid",321
"818","CHEMBL2163469","chemblid",10000
"819","CHEMBL252501","chemblid",NA
"820","CHEMBL2011890","chemblid",6
"821","CHEMBL139427","chemblid",10000
"822","CHEMBL2163444","chemblid",568
"823","CHEMBL2164827","chemblid",140
"824","CHEMBL2163470","chemblid",750
"825","CHEMBL2163480","chemblid",1340
"826","CHEMBL3319274","chemblid",210
"827","CHEMBL412565","chemblid",8
"828","CHEMBL275141","chemblid",162
"829","CHEMBL275141","chemblid",16.9
"830","CHEMBL211265","chemblid",66
"831","CHEMBL206820","chemblid",12
"832","CHEMBL383411","chemblid",9
"833","CHEMBL204776","chemblid",180
"834","CHEMBL377515","chemblid",53
"835","CHEMBL240392","chemblid",1000
"836","CHEMBL400814","chemblid",32
"837","CHEMBL294408","chemblid",209
"838","CHEMBL415136","chemblid",300
"839","CHEMBL399651","chemblid",11.8
"840","CHEMBL399650","chemblid",80
"841","CHEMBL3319226","chemblid",8.8
"842","CHEMBL3319222","chemblid",0.29
"843","CHEMBL3319216","chemblid",4.2
"844","CHEMBL3319279","chemblid",44
"845","CHEMBL506986","chemblid",43
"846","CHEMBL3342358","chemblid",30000
"847","CHEMBL1078403","chemblid",241
"848","CHEMBL1079108","chemblid",2
"849","CHEMBL399653","chemblid",112
"850","CHEMBL253126","chemblid",5.6
"851","CHEMBL241664","chemblid",9.5
"852","CHEMBL1082163","chemblid",68
"853","CHEMBL1080939","chemblid",13
"854","CHEMBL1082189","chemblid",244.6
"855","CHEMBL1082162","chemblid",280
"856","CHEMBL509976","chemblid",15
"857","CHEMBL509976","chemblid",160
"858","CHEMBL2310888","chemblid",0.16
"859","CHEMBL1077617","chemblid",40
"860","CHEMBL2164491","chemblid",10000
"861","CHEMBL450217","chemblid",530
"862","CHEMBL2163440","chemblid",10000
"863","CHEMBL3578016","chemblid",78.2
"864","CHEMBL2011821","chemblid",28
"865","CHEMBL363995","chemblid",8
"866","CHEMBL1088037","chemblid",42
"867","CHEMBL3798525","chemblid",70
"868","CHEMBL3800176","chemblid",1000
"869","CHEMBL1082210","chemblid",147
"870","CHEMBL1081301","chemblid",42.2
"871","CHEMBL1087907","chemblid",338.7
"872","CHEMBL223532","chemblid",56
"873","CHEMBL1081648","chemblid",12
"874","CHEMBL375162","chemblid",33
"875","CHEMBL386218","chemblid",108
"876","CHEMBL374073","chemblid",15
"877","CHEMBL3581036","chemblid",130
"878","CHEMBL3645254","chemblid",3
"879","CHEMBL3581032","chemblid",220
"880","CHEMBL3581036","chemblid",771
"881","CHEMBL3581042","chemblid",9
"882","CHEMBL3581044","chemblid",108
"883","CHEMBL374992","chemblid",44
"884","CHEMBL385131","chemblid",21
"885","CHEMBL221662","chemblid",150
"886","CHEMBL374917","chemblid",1000
"887","CHEMBL223239","chemblid",440
"888","CHEMBL211211","chemblid",88
"889","CHEMBL2164833","chemblid",700
"890","CHEMBL412362","chemblid",41
"891","CHEMBL498956","chemblid",9600
"892","CHEMBL506624","chemblid",27.9
"893","CHEMBL506930","chemblid",147
"894","CHEMBL392902","chemblid",275
"895","CHEMBL393565","chemblid",154
"896","CHEMBL239007","chemblid",375
"897","CHEMBL3581046","chemblid",65
"898","CHEMBL3581045","chemblid",42
"899","CHEMBL221674","chemblid",110
"900","CHEMBL373507","chemblid",560
"901","CHEMBL178138","chemblid",1900
"902","CHEMBL178138","chemblid",2500
"903","CHEMBL209443","chemblid",109
"904","CHEMBL378909","chemblid",4
"905","CHEMBL2163459","chemblid",10000
"906","CHEMBL180349","chemblid",0.24
"907","CHEMBL281147","chemblid",1791
"908","CHEMBL2164502","chemblid",239
"909","CHEMBL281173","chemblid",122
"910","CHEMBL2164830","chemblid",111
"911","CHEMBL335799","chemblid",889
"912","CHEMBL2164505","chemblid",47
"913","CHEMBL2164495","chemblid",1180
"914","CHEMBL2164503","chemblid",25
"915","CHEMBL2164494","chemblid",213
"916","CHEMBL2164492","chemblid",1470
"917","CHEMBL2164835","chemblid",525
"918","CHEMBL2011831","chemblid",8
"919","CHEMBL2011822","chemblid",26
"920","CHEMBL2164822","chemblid",10000
"921","CHEMBL2164510","chemblid",10000
"922","CHEMBL377514","chemblid",3
"923","CHEMBL204352","chemblid",220
"924","CHEMBL204564","chemblid",110
"925","CHEMBL2164824","chemblid",10000
"926","CHEMBL2164823","chemblid",110
"927","CHEMBL2163463","chemblid",3860
"928","CHEMBL2163462","chemblid",10000
"929","CHEMBL2163455","chemblid",10000
"930","CHEMBL2163454","chemblid",10000
"931","CHEMBL2011830","chemblid",10000
"932","CHEMBL2164509","chemblid",10000
"933","CHEMBL2164507","chemblid",1
"934","CHEMBL3593815","chemblid",0.44
"935","CHEMBL18853","chemblid",10000
"936","CHEMBL19220","chemblid",228
"937","CHEMBL108335","chemblid",18
"938","CHEMBL274460","chemblid",213
"939","CHEMBL180722","chemblid",18500
"940","CHEMBL3319397","chemblid",0.31
"941","CHEMBL558181","chemblid",200
"942","CHEMBL539575","chemblid",67
"943","CHEMBL178668","chemblid",130
"944","CHEMBL1082211","chemblid",6
"945","CHEMBL1080907","chemblid",2.9
"946","CHEMBL110900","chemblid",8200
"947","CHEMBL359506","chemblid",1200
"948","CHEMBL239464","chemblid",178
"949","CHEMBL1082209","chemblid",77
"950","CHEMBL1079624","chemblid",12.7
"951","CHEMBL1088038","chemblid",31
"952","CHEMBL249659","chemblid",160
"953","CHEMBL2011894","chemblid",3
"954","CHEMBL2011893","chemblid",7
"955","CHEMBL2011891","chemblid",20
"956","CHEMBL2113319","chemblid",28
"957","CHEMBL2163442","chemblid",10000
"958","CHEMBL2163485","chemblid",10000
"959","CHEMBL2163445","chemblid",10000
"960","CHEMBL501253","chemblid",0.08
"961","CHEMBL2163458","chemblid",10000
"962","CHEMBL2163461","chemblid",10000
"963","CHEMBL2164504","chemblid",110
"964","CHEMBL3578016","chemblid",77.62
"965","CHEMBL3580668","chemblid",150
"966","CHEMBL3581043","chemblid",6
"967","CHEMBL2164506","chemblid",2780
"968","CHEMBL3586032","chemblid",0.96
"969","CHEMBL430882","chemblid",35000
"970","CHEMBL3581042","chemblid",2
"971","CHEMBL3578018","chemblid",70.4
"972","CHEMBL2163483","chemblid",3250
"973","CHEMBL3581033","chemblid",411
"974","CHEMBL3581032","chemblid",828
"975","CHEMBL3581047","chemblid",240
"976","CHEMBL3799687","chemblid",360
"977","CHEMBL3797531","chemblid",7
"978","CHEMBL3799604","chemblid",410
"979","CHEMBL3799225","chemblid",4
"980","CHEMBL203280","chemblid",37
"981","CHEMBL3578017","chemblid",97.1
"982","CHEMBL2011889","chemblid",10000
"983","CHEMBL3578015","chemblid",125.89
"984","CHEMBL500468","chemblid",2.291
"985","CHEMBL400814","chemblid",32
"986","CHEMBL3581034","chemblid",88
"987","CHEMBL3586029","chemblid",7.2
"988","CHEMBL3586023","chemblid",11
"989","CHEMBL3797857","chemblid",43
"990","CHEMBL3799671","chemblid",190
"991","CHEMBL3645257","chemblid",3
"992","CHEMBL3578017","chemblid",97.72
"993","CHEMBL3578018","chemblid",70.79
"994","CHEMBL3586027","chemblid",6.9
"995","CHEMBL3586021","chemblid",150
"996","CHEMBL3645257","chemblid",8
"997","CHEMBL3645256","chemblid",8
"998","CHEMBL3645255","chemblid",4
"999","CHEMBL266063","chemblid",0.3
"1000","CHEMBL3798204","chemblid",130
"1001","CHEMBL3800383","chemblid",1000
"1002","CHEMBL3798155","chemblid",4
"1003","CHEMBL509976","chemblid",15
"1004","CHEMBL363021","chemblid",194
"1005","CHEMBL3586025","chemblid",180
"1006","CHEMBL2163476","chemblid",808
"1007","CHEMBL2163471","chemblid",16100
"1008","CHEMBL208477","chemblid",6.9
"1009","CHEMBL181739","chemblid",6800
"1010","CHEMBL178838","chemblid",6000
"1011","CHEMBL359530","chemblid",690
"1012","CHEMBL178289","chemblid",280
"1013","CHEMBL3942511","chemblid",6500
"1014","CHEMBL509976","chemblid",41
"1015","CHEMBL2163474","chemblid",729
"1016","CHEMBL3319406","chemblid",0.92
"1017","CHEMBL3319407","chemblid",0.4
"1018","CHEMBL3319282","chemblid",23
"1019","CHEMBL3319281","chemblid",83
"1020","CHEMBL3319278","chemblid",10000
"1021","CHEMBL3319277","chemblid",4700
"1022","CHEMBL500468","chemblid",0.25
"1023","CHEMBL2048812","chemblid",442
"1024","CHEMBL2048813","chemblid",102
"1025","CHEMBL2048814","chemblid",14
"1026","CHEMBL2048819","chemblid",25
"1027","CHEMBL374643","chemblid",6
"1028","CHEMBL266063","chemblid",0.3
"1029","CHEMBL375859","chemblid",11
"1030","CHEMBL374643","chemblid",6
"1031","CHEMBL2164828","chemblid",1390
"1032","CHEMBL3581037","chemblid",671
"1033","CHEMBL3581038","chemblid",7
"1034","CHEMBL3581041","chemblid",5.4
"1035","CHEMBL3799883","chemblid",320
"1036","CHEMBL3799604","chemblid",1200
"1037","CHEMBL3800176","chemblid",1000
"1038","CHEMBL3800383","chemblid",1000
"1039","CHEMBL3799671","chemblid",100
"1040","CHEMBL3798525","chemblid",90
"1041","CHEMBL3800225","chemblid",1000
"1042","CHEMBL2163443","chemblid",10000
"1043","CHEMBL266063","chemblid",0.3
"1044","CHEMBL2164499","chemblid",7
"1045","CHEMBL2164493","chemblid",1160
"1046","CHEMBL500468","chemblid",2.3
"1047","CHEMBL2163449","chemblid",11200
"1048","CHEMBL3319402","chemblid",2.9
"1049","CHEMBL3218646","chemblid",1.5
"1050","CHEMBL3319275","chemblid",76
"1051","CHEMBL3593636","chemblid",0.3
"1052","CHEMBL322499","chemblid",50000
"1053","CHEMBL2426678","chemblid",37.15
"1054","CHEMBL2426674","chemblid",15.85
"1055","CHEMBL205784","chemblid",90
"1056","CHEMBL425048","chemblid",180
"1057","CHEMBL205833","chemblid",3170
"1058","CHEMBL202642","chemblid",43
"1059","CHEMBL204511","chemblid",13
"1060","CHEMBL206091","chemblid",3150
"1061","CHEMBL208477","chemblid",48
"1062","CHEMBL186974","chemblid",146
"1063","CHEMBL323974","chemblid",4000
"1064","CHEMBL109035","chemblid",1100
"1065","CHEMBL185057","chemblid",18
"1066","CHEMBL365460","chemblid",39
"1067","CHEMBL186540","chemblid",150
"1068","CHEMBL275373","chemblid",460
"1069","CHEMBL431245","chemblid",35000
"1070","CHEMBL440939","chemblid",47
"1071","CHEMBL184093","chemblid",87
"1072","CHEMBL182655","chemblid",21
"1073","CHEMBL2370788","chemblid",286
"1074","CHEMBL425281","chemblid",0.25
"1075","CHEMBL2164832","chemblid",24
"1076","CHEMBL2310894","chemblid",11
"1077","CHEMBL509512","chemblid",2000
"1078","CHEMBL3581030","chemblid",6
"1079","CHEMBL3581041","chemblid",3.4
"1080","CHEMBL3218652","chemblid",12
"1081","CHEMBL3218890","chemblid",1.7
"1082","CHEMBL3218885","chemblid",1.6
"1083","CHEMBL3218887","chemblid",32
"1084","CHEMBL500468","chemblid",0.39
"1085","CHEMBL3218647","chemblid",0.28
"1086","CHEMBL3218910","chemblid",190
"1087","CHEMBL425594","chemblid",0.3
"1088","CHEMBL3218911","chemblid",52
"1089","CHEMBL3218914","chemblid",11
"1090","CHEMBL3218649","chemblid",59
"1091","CHEMBL3645261","chemblid",16.5
"1092","CHEMBL3645254","chemblid",0.6
"1093","CHEMBL428282","chemblid",10000
"1094","CHEMBL374643","chemblid",190
"1095","CHEMBL3799567","chemblid",1000
"1096","CHEMBL178610","chemblid",6
"1097","CHEMBL178610","chemblid",19
"1098","CHEMBL3645256","chemblid",3.4
"1099","CHEMBL3645260","chemblid",3.2
"1100","CHEMBL3799776","chemblid",2
"1101","CHEMBL3645255","chemblid",1.3
"1102","CHEMBL3580668","chemblid",73
"1103","CHEMBL3593632","chemblid",0.39
"1104","CHEMBL3581030","chemblid",0.7
"1105","CHEMBL3581035","chemblid",193
"1106","CHEMBL3581038","chemblid",8.8
"1107","CHEMBL3581039","chemblid",2.1
"1108","CHEMBL3799862","chemblid",135
"1109","CHEMBL3645259","chemblid",19
"1110","CHEMBL3798204","chemblid",90
"1111","CHEMBL3218651","chemblid",1.1
"1112","CHEMBL3218892","chemblid",370
"1113","CHEMBL3218893","chemblid",23
"1114","CHEMBL3218896","chemblid",15
"1115","CHEMBL3218897","chemblid",5.1
"1116","CHEMBL3218913","chemblid",4.8
"1117","CHEMBL3581033","chemblid",122
"1118","CHEMBL3581048","chemblid",126
"1119","CHEMBL3578015","chemblid",126
"1120","CHEMBL3797857","chemblid",113
"1121","CHEMBL3799862","chemblid",115
"1122","CHEMBL3799567","chemblid",1000
"1123","CHEMBL3645254","chemblid",2
"1124","CHEMBL3799883","chemblid",150
"1125","CHEMBL3799687","chemblid",70
"1126","CHEMBL3593633","chemblid",NA
"1127","CHEMBL2048818","chemblid",59
"1128","CHEMBL2048807","chemblid",211
"1129","CHEMBL181350","chemblid",16
"1130","CHEMBL3218891","chemblid",6.1
"1131","CHEMBL244936","chemblid",52
"1132","CHEMBL2048823","chemblid",204
"1133","CHEMBL2203623","chemblid",500
"1134","CHEMBL2048810","chemblid",86
"1135","CHEMBL2048811","chemblid",1070
"1136","CHEMBL3218909","chemblid",500
"1137","CHEMBL3218886","chemblid",1.8
"1138","CHEMBL2426675","chemblid",12.59
"1139","CHEMBL2163456","chemblid",10000
"1140","CHEMBL2163460","chemblid",10000
"1141","CHEMBL2426679","chemblid",1096.48
"1142","CHEMBL2426681","chemblid",30.2
"1143","CHEMBL3645258","chemblid",9
"1144","CHEMBL3645259","chemblid",22
"1145","CHEMBL3800225","chemblid",1000
"1146","CHEMBL3581031","chemblid",1000
"1147","CHEMBL3581037","chemblid",427
"1148","CHEMBL3581041","chemblid",7.5
"1149","CHEMBL3581045","chemblid",79
"1150","CHEMBL3581047","chemblid",313
"1151","CHEMBL3581048","chemblid",404
"1152","CHEMBL3581043","chemblid",21
"1153","CHEMBL3581039","chemblid",2
"1154","CHEMBL3581035","chemblid",510
"1155","CHEMBL3581036","chemblid",1010
"1156","CHEMBL3581038","chemblid",3
"1157","CHEMBL3319405","chemblid",6.7
"1158","CHEMBL3581030","chemblid",4.5
"1159","CHEMBL3581047","chemblid",230
"1160","CHEMBL3319221","chemblid",0.15
"1161","CHEMBL3645258","chemblid",3.4
"1162","CHEMBL3581034","chemblid",84
"1163","CHEMBL3799225","chemblid",3
"1164","CHEMBL3645258","chemblid",3
"1165","CHEMBL3645256","chemblid",3
"1166","CHEMBL3645260","chemblid",33
"1167","CHEMBL3581035","chemblid",250
"1168","CHEMBL3593814","chemblid",3
"1169","CHEMBL3358453","chemblid",38
"1170","CHEMBL3797531","chemblid",4
"1171","CHEMBL425048","chemblid",180
"1172","CHEMBL13817","chemblid",32
"1173","CHEMBL178668","chemblid",130
"1174","CHEMBL2011819","chemblid",3
"1175","CHEMBL3645259","chemblid",1.4
"1176","CHEMBL2048807","chemblid",213.8
"1177","CHEMBL2011892","chemblid",2
"1178","CHEMBL2011888","chemblid",10000
"1179","CHEMBL2011835","chemblid",4.1
"1180","CHEMBL2011834","chemblid",2.5
"1181","CHEMBL3645260","chemblid",60
"1182","CHEMBL3645255","chemblid",2
"1183","CHEMBL2048816","chemblid",86
"1184","CHEMBL2048815","chemblid",407
"1185","CHEMBL3798155","chemblid",4
"1186","CHEMBL2048820","chemblid",4.6
"1187","CHEMBL13817","chemblid",0.76
"1188","CHEMBL3319213","chemblid",65
"1189","CHEMBL3218888","chemblid",44
"1190","CHEMBL3319211","chemblid",8.7
"1191","CHEMBL3358452","chemblid",3.981
"1192","CHEMBL3319223","chemblid",0.77
"1193","CHEMBL3319218","chemblid",5.1
"1194","CHEMBL3581034","chemblid",222
"1195","CHEMBL3581033","chemblid",337
"1196","CHEMBL3581044","chemblid",165
"1197","CHEMBL3580668","chemblid",82
"1198","CHEMBL3319401","chemblid",3.9
"1199","CHEMBL3581044","chemblid",240
"1200","CHEMBL500468","chemblid",9.8
"1201","CHEMBL500468","chemblid",0.14
"1202","CHEMBL3581037","chemblid",380
"1203","CHEMBL425594","chemblid",7.1
"1204","CHEMBL376258","chemblid",18
"1205","CHEMBL3218912","chemblid",0.91
"1206","CHEMBL3218915","chemblid",27
"1207","CHEMBL360227","chemblid",1.2
"1208","CHEMBL500468","chemblid",250
"1209","CHEMBL381942","chemblid",1400
"1210","CHEMBL203280","chemblid",9.7
"1211","CHEMBL374643","chemblid",6
"1212","CHEMBL2170690","chemblid",1000
"1213","CHEMBL375859","chemblid",11
"1214","CHEMBL374643","chemblid",6
"1215","CHEMBL191","chemblid",NA
